profile_id,metric,week,p25,median,p75
ono_v3_calibrated,price,0,0.100000,0.100000,0.100000
ono_v3_calibrated,price,1,0.036788,0.036788,0.036788
ono_v3_calibrated,price,2,0.013534,0.013534,0.013534
ono_v3_calibrated,price,3,0.004979,0.004979,0.004979
ono_v3_calibrated,price,4,0.001832,0.001832,0.001832
ono_v3_calibrated,price,5,0.000674,0.000674,0.000674
ono_v3_calibrated,price,6,0.000248,0.000248,0.000248
ono_v3_calibrated,price,7,0.000100,0.000100,0.000100
ono_v3_calibrated,price,8,0.000272,0.000272,0.000272
ono_v3_calibrated,price,9,0.000100,0.000100,0.000100
ono_v3_calibrated,price,10,0.000272,0.000272,0.000272
ono_v3_calibrated,price,11,0.000100,0.000100,0.000100
ono_v3_calibrated,price,12,0.000272,0.000272,0.000272
ono_v3_calibrated,price,13,0.000100,0.000100,0.000100
ono_v3_calibrated,price,14,0.000272,0.000272,0.000272
ono_v3_calibrated,price,15,0.000100,0.000100,0.000100
ono_v3_calibrated,price,16,0.000272,0.000272,0.000272
ono_v3_calibrated,price,17,0.000100,0.000100,0.000100
ono_v3_calibrated,price,18,0.000272,0.000272,0.000272
ono_v3_calibrated,price,19,0.000100,0.000100,0.000100
ono_v3_calibrated,price,20,0.000272,0.000272,0.000272
ono_v3_calibrated,price,21,0.000100,0.000100,0.000100
ono_v3_calibrated,price,22,0.000272,0.000272,0.000272
ono_v3_calibrated,price,23,0.000100,0.000100,0.000100
ono_v3_calibrated,price,24,0.000272,0.000272,0.000272
ono_v3_calibrated,price,25,0.000100,0.000100,0.000100
ono_v3_calibrated,price,26,0.000272,0.000272,0.000272
ono_v3_calibrated,price,27,0.000100,0.000100,0.000100
ono_v3_calibrated,price,28,0.000272,0.000272,0.000272
ono_v3_calibrated,price,29,0.000100,0.000100,0.000100
ono_v3_calibrated,price,30,0.000272,0.000272,0.000272
ono_v3_calibrated,price,31,0.000100,0.000100,0.000100
ono_v3_calibrated,price,32,0.000272,0.000272,0.000272
ono_v3_calibrated,price,33,0.000100,0.000100,0.000100
ono_v3_calibrated,price,34,0.000272,0.000272,0.000272
ono_v3_calibrated,price,35,0.000100,0.000100,0.000100
ono_v3_calibrated,price,36,0.000272,0.000272,0.000272
ono_v3_calibrated,price,37,0.000100,0.000100,0.000100
ono_v3_calibrated,price,38,0.000272,0.000272,0.000272
ono_v3_calibrated,price,39,0.000100,0.000100,0.000100
ono_v3_calibrated,price,40,0.000272,0.000272,0.000272
ono_v3_calibrated,price,41,0.000100,0.000100,0.000100
ono_v3_calibrated,price,42,0.000272,0.000272,0.000272
ono_v3_calibrated,price,43,0.000100,0.000100,0.000100
ono_v3_calibrated,price,44,0.000272,0.000272,0.000272
ono_v3_calibrated,price,45,0.000739,0.000739,0.000739
ono_v3_calibrated,price,46,0.000272,0.000272,0.000272
ono_v3_calibrated,price,47,0.000739,0.000739,0.000739
ono_v3_calibrated,price,48,0.002009,0.002009,0.002009
ono_v3_calibrated,price,49,0.005460,0.005460,0.005460
ono_v3_calibrated,price,50,0.002009,0.002009,0.002009
ono_v3_calibrated,price,51,0.005460,0.005460,0.005460
ono_v3_calibrated,supply,0,414632734.815182,414632739.279642,414632743.659007
ono_v3_calibrated,supply,1,419261982.946681,419261997.605994,419262011.984095
ono_v3_calibrated,supply,2,423876150.363107,423876168.628329,423876185.741168
ono_v3_calibrated,supply,3,428415357.675527,428415407.971042,428415461.981030
ono_v3_calibrated,supply,4,432752841.714219,432752921.944205,432753018.074104
ono_v3_calibrated,supply,5,436542524.445576,436542675.333966,436542792.275155
ono_v3_calibrated,supply,6,438841312.706560,438841508.732360,438841654.588704
ono_v3_calibrated,supply,7,437651001.920584,437651232.946384,437651413.802729
ono_v3_calibrated,supply,8,440159356.403756,440159619.908946,440159833.285900
ono_v3_calibrated,supply,9,438970490.617780,438970789.122970,438971022.499924
ono_v3_calibrated,supply,10,441480145.100951,441480473.606142,441480726.983096
ono_v3_calibrated,supply,11,440292449.314976,440292801.977775,440293076.197120
ono_v3_calibrated,supply,12,442803158.798147,442803526.460947,442803825.680291
ono_v3_calibrated,supply,13,441616413.012171,441616790.674971,441617114.894316
ono_v3_calibrated,supply,14,444127977.495343,444128360.158142,444128709.377487
ono_v3_calibrated,supply,15,442942001.709367,442942387.990333,442942758.591511
ono_v3_calibrated,supply,16,445454256.192538,445454647.473505,445455038.074683
ono_v3_calibrated,supply,17,444268900.406563,444269293.109025,444269702.288707
ono_v3_calibrated,supply,18,446781714.889734,446782107.592196,446782531.771878
ono_v3_calibrated,supply,19,445596864.103758,445597256.806220,445597690.985903
ono_v3_calibrated,supply,20,448110133.586930,448110526.289392,448110970.469074
ono_v3_calibrated,supply,21,446925687.800954,446926080.503416,446926534.683098
ono_v3_calibrated,supply,22,449439322.284125,449439714.986587,449440174.166270
ono_v3_calibrated,supply,23,448255206.498149,448255599.200612,448256063.380294
ono_v3_calibrated,supply,24,450769135.981321,450769528.683783,450769997.863465
ono_v3_calibrated,supply,25,449585285.195345,449585677.897807,449586152.077489
ono_v3_calibrated,supply,26,452099454.678516,452099847.380979,452100326.560661
ono_v3_calibrated,supply,27,450915818.892541,450916211.595003,450916695.774685
ono_v3_calibrated,supply,28,453430178.375712,453430571.078174,453431060.257856
ono_v3_calibrated,supply,29,452246717.589736,452247110.292199,452247604.471881
ono_v3_calibrated,supply,30,454761237.072908,454761629.775370,454762128.955052
ono_v3_calibrated,supply,31,453577916.286932,453578308.989394,453578813.169076
ono_v3_calibrated,supply,32,456092560.770103,456092953.472566,456093462.652248
ono_v3_calibrated,supply,33,454909354.984128,454909747.686590,454910261.866272
ono_v3_calibrated,supply,34,457424104.467299,457424497.169761,457425016.349443
ono_v3_calibrated,supply,35,456240993.681323,456241386.383786,456241910.563468
ono_v3_calibrated,supply,36,458755828.164495,458756220.866957,458756750.046639
ono_v3_calibrated,supply,37,457572792.378519,457573185.080981,457573720.658780
ono_v3_calibrated,supply,38,460127276.036442,460138360.863803,460148437.208946
ono_v3_calibrated,supply,39,459080483.298713,459100695.893453,459110478.841982
ono_v3_calibrated,supply,40,461488935.103243,461519676.846988,461561802.340324
ono_v3_calibrated,supply,41,459075011.413616,459290601.803988,459470118.434815
ono_v3_calibrated,supply,42,460524334.779774,460854725.263537,461090087.639194
ono_v3_calibrated,supply,43,453657404.722743,454627727.569862,455201053.534997
ono_v3_calibrated,supply,44,452359425.963746,453709618.215971,454535941.926884
ono_v3_calibrated,supply,45,453567121.671441,454743573.377752,455967415.336194
ono_v3_calibrated,supply,46,443957011.861840,446484044.969015,448052497.241036
ono_v3_calibrated,supply,47,439022689.240431,442608758.379386,444714160.377328
ono_v3_calibrated,supply,48,436852703.032483,441333635.470399,443896618.129507
ono_v3_calibrated,supply,49,437216951.550854,441567386.451437,444570550.106709
ono_v3_calibrated,supply,50,429233129.157314,433820641.044722,436701543.505899
ono_v3_calibrated,supply,51,429149895.123494,433095230.341272,436226449.821265
ono_v3_calibrated,minted,0,4657309.214024,4657309.214024,4657309.214024
ono_v3_calibrated,minted,1,4657309.214024,4657309.214024,4657309.214024
ono_v3_calibrated,minted,2,4657379.214024,4657399.214024,4657409.214024
ono_v3_calibrated,minted,3,4656694.214024,4656749.214024,4656779.214024
ono_v3_calibrated,minted,4,4656864.214024,4656919.214024,4656954.214024
ono_v3_calibrated,minted,5,4657904.214024,4657954.214024,4657989.214024
ono_v3_calibrated,minted,6,4658844.214024,4658889.214024,4658919.214024
ono_v3_calibrated,minted,7,4659689.214024,4659729.214024,4659754.214024
ono_v3_calibrated,minted,8,4660449.214024,4660484.214024,4660509.214024
ono_v3_calibrated,minted,9,4661134.214024,4661164.214024,4661189.214024
ono_v3_calibrated,minted,10,4661749.214024,4661774.214024,4661799.214024
ono_v3_calibrated,minted,11,4662304.214024,4662324.214024,4662349.214024
ono_v3_calibrated,minted,12,4662804.214024,4662819.214024,4662844.214024
ono_v3_calibrated,minted,13,4663254.214024,4663264.214024,4663289.214024
ono_v3_calibrated,minted,14,4663659.214024,4663664.214024,4663689.214024
ono_v3_calibrated,minted,15,4664024.214024,4664024.214024,4664049.214024
ono_v3_calibrated,minted,16,4664349.214024,4664349.214024,4664374.214024
ono_v3_calibrated,minted,17,4664644.214024,4664644.214024,4664664.214024
ono_v3_calibrated,minted,18,4664909.214024,4664909.214024,4664924.214024
ono_v3_calibrated,minted,19,4665149.214024,4665149.214024,4665159.214024
ono_v3_calibrated,minted,20,4665364.214024,4665364.214024,4665374.214024
ono_v3_calibrated,minted,21,4665554.214024,4665554.214024,4665564.214024
ono_v3_calibrated,minted,22,4665729.214024,4665729.214024,4665734.214024
ono_v3_calibrated,minted,23,4665884.214024,4665884.214024,4665889.214024
ono_v3_calibrated,minted,24,4666024.214024,4666024.214024,4666029.214024
ono_v3_calibrated,minted,25,4666149.214024,4666149.214024,4666154.214024
ono_v3_calibrated,minted,26,4666264.214024,4666264.214024,4666269.214024
ono_v3_calibrated,minted,27,4666364.214024,4666364.214024,4666369.214024
ono_v3_calibrated,minted,28,4666454.214024,4666454.214024,4666459.214024
ono_v3_calibrated,minted,29,4666539.214024,4666539.214024,4666544.214024
ono_v3_calibrated,minted,30,4666614.214024,4666614.214024,4666619.214024
ono_v3_calibrated,minted,31,4666679.214024,4666679.214024,4666684.214024
ono_v3_calibrated,minted,32,4666739.214024,4666739.214024,4666744.214024
ono_v3_calibrated,minted,33,4666794.214024,4666794.214024,4666799.214024
ono_v3_calibrated,minted,34,4666844.214024,4666844.214024,4666849.214024
ono_v3_calibrated,minted,35,4666889.214024,4666889.214024,4666894.214024
ono_v3_calibrated,minted,36,4666929.214024,4666929.214024,4666934.214024
ono_v3_calibrated,minted,37,4666964.214024,4666964.214024,4666969.214024
ono_v3_calibrated,minted,38,4666994.214024,4666994.214024,4666999.214024
ono_v3_calibrated,minted,39,4667024.214024,4667024.214024,4667029.214024
ono_v3_calibrated,minted,40,4667049.214024,4667049.214024,4667054.214024
ono_v3_calibrated,minted,41,4667074.214024,4667074.214024,4667079.214024
ono_v3_calibrated,minted,42,4667094.214024,4667094.214024,4667099.214024
ono_v3_calibrated,minted,43,4667114.214024,4667114.214024,4667119.214024
ono_v3_calibrated,minted,44,4667129.214024,4667129.214024,4667134.214024
ono_v3_calibrated,minted,45,4667144.214024,4667144.214024,4667149.214024
ono_v3_calibrated,minted,46,4667159.214024,4667159.214024,4667164.214024
ono_v3_calibrated,minted,47,4667174.214024,4667174.214024,4667174.214024
ono_v3_calibrated,minted,48,4667164.214024,4667164.214024,4667164.214024
ono_v3_calibrated,minted,49,4667174.214024,4667174.214024,4667174.214024
ono_v3_calibrated,minted,50,4667164.214024,4667164.214024,4667164.214024
ono_v3_calibrated,minted,51,4667154.214024,4667154.214024,4667154.214024
ono_v3_calibrated,burned,0,24566.065421,24570.107206,24574.533943
ono_v3_calibrated,burned,1,28042.054172,28051.282292,28061.391064
ono_v3_calibrated,burned,2,43225.978179,43225.978179,43225.978179
ono_v3_calibrated,burned,3,117500.391001,117500.391001,117500.391001
ono_v3_calibrated,burned,4,319399.177694,319399.177694,319399.177694
ono_v3_calibrated,burned,5,868216.980750,868216.980750,868216.980750
ono_v3_calibrated,burned,6,2360058.441933,2360058.441933,2360058.441933
ono_v3_calibrated,burned,7,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,8,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,9,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,10,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,11,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,12,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,13,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,14,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,15,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,16,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,17,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,18,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,19,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,20,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,21,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,22,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,23,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,24,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,25,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,26,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,27,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,28,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,29,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,30,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,31,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,32,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,33,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,34,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,35,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,36,2152094.730853,2152094.730853,2152094.730853
ono_v3_calibrated,burned,37,5850000.000000,5850000.000000,5850000.000000
ono_v3_calibrated,burned,38,2092641.296373,2101880.724311,2114608.807469
ono_v3_calibrated,burned,39,5683008.997293,5704596.050399,5728729.663236
ono_v3_calibrated,burned,40,2215004.115942,2245944.376639,2273288.308211
ono_v3_calibrated,burned,41,6788006.634901,6905556.710373,7089298.036875
ono_v3_calibrated,burned,42,3023608.787368,3097511.685978,3215411.391389
ono_v3_calibrated,burned,43,10554904.955157,10930888.029847,11478922.378556
ono_v3_calibrated,burned,44,5385806.534975,5652153.664586,5977103.419012
ono_v3_calibrated,burned,45,2990065.747292,3184236.723812,3476312.242364
ono_v3_calibrated,burned,46,12639338.735261,13475191.654772,14823713.545496
ono_v3_calibrated,burned,47,7930282.460555,8657887.432511,9657069.198784
ono_v3_calibrated,burned,48,5547360.464813,6075596.473633,6955798.687439
ono_v3_calibrated,burned,49,3659076.332814,4009355.049385,4239422.237909
ono_v3_calibrated,burned,50,12225315.397418,12625404.143603,12975197.281658
ono_v3_calibrated,burned,51,4846855.667586,5019141.772300,5156517.186557
ono_v3_calibrated,providers,0,3000.000000,3000.000000,3000.000000
ono_v3_calibrated,providers,1,3000.000000,3000.000000,3000.000000
ono_v3_calibrated,providers,2,2970.000000,2973.000000,2979.000000
ono_v3_calibrated,providers,3,3159.000000,3168.000000,3184.500000
ono_v3_calibrated,providers,4,3106.500000,3117.000000,3135.000000
ono_v3_calibrated,providers,5,2796.000000,2806.500000,2821.500000
ono_v3_calibrated,providers,6,2517.000000,2526.000000,2539.500000
ono_v3_calibrated,providers,7,2266.500000,2274.000000,2286.000000
ono_v3_calibrated,providers,8,2040.000000,2047.500000,2058.000000
ono_v3_calibrated,providers,9,1836.000000,1843.500000,1852.500000
ono_v3_calibrated,providers,10,1653.000000,1660.500000,1668.000000
ono_v3_calibrated,providers,11,1488.000000,1495.500000,1501.500000
ono_v3_calibrated,providers,12,1339.500000,1347.000000,1351.500000
ono_v3_calibrated,providers,13,1206.000000,1213.500000,1216.500000
ono_v3_calibrated,providers,14,1086.000000,1093.500000,1095.000000
ono_v3_calibrated,providers,15,978.000000,985.500000,985.500000
ono_v3_calibrated,providers,16,880.500000,888.000000,888.000000
ono_v3_calibrated,providers,17,793.500000,799.500000,799.500000
ono_v3_calibrated,providers,18,715.500000,720.000000,720.000000
ono_v3_calibrated,providers,19,645.000000,648.000000,648.000000
ono_v3_calibrated,providers,20,580.500000,583.500000,583.500000
ono_v3_calibrated,providers,21,523.500000,526.500000,526.500000
ono_v3_calibrated,providers,22,472.500000,474.000000,474.000000
ono_v3_calibrated,providers,23,426.000000,427.500000,427.500000
ono_v3_calibrated,providers,24,384.000000,385.500000,385.500000
ono_v3_calibrated,providers,25,346.500000,348.000000,348.000000
ono_v3_calibrated,providers,26,312.000000,313.500000,313.500000
ono_v3_calibrated,providers,27,282.000000,283.500000,283.500000
ono_v3_calibrated,providers,28,255.000000,256.500000,256.500000
ono_v3_calibrated,providers,29,229.500000,231.000000,231.000000
ono_v3_calibrated,providers,30,207.000000,208.500000,208.500000
ono_v3_calibrated,providers,31,187.500000,189.000000,189.000000
ono_v3_calibrated,providers,32,169.500000,171.000000,171.000000
ono_v3_calibrated,providers,33,153.000000,154.500000,154.500000
ono_v3_calibrated,providers,34,138.000000,139.500000,139.500000
ono_v3_calibrated,providers,35,124.500000,126.000000,126.000000
ono_v3_calibrated,providers,36,112.500000,114.000000,114.000000
ono_v3_calibrated,providers,37,102.000000,103.500000,103.500000
ono_v3_calibrated,providers,38,93.000000,94.500000,94.500000
ono_v3_calibrated,providers,39,84.000000,85.500000,85.500000
ono_v3_calibrated,providers,40,76.500000,78.000000,78.000000
ono_v3_calibrated,providers,41,69.000000,70.500000,70.500000
ono_v3_calibrated,providers,42,63.000000,64.500000,64.500000
ono_v3_calibrated,providers,43,57.000000,58.500000,58.500000
ono_v3_calibrated,providers,44,52.500000,54.000000,54.000000
ono_v3_calibrated,providers,45,48.000000,49.500000,49.500000
ono_v3_calibrated,providers,46,43.500000,45.000000,45.000000
ono_v3_calibrated,providers,47,40.500000,40.500000,40.500000
ono_v3_calibrated,providers,48,43.500000,43.500000,43.500000
ono_v3_calibrated,providers,49,40.500000,40.500000,40.500000
ono_v3_calibrated,providers,50,43.500000,43.500000,43.500000
ono_v3_calibrated,providers,51,46.500000,46.500000,46.500000
ono_v3_calibrated,capacity,0,537977.369662,540030.286811,542059.354414
ono_v3_calibrated,capacity,1,537977.369662,540030.286811,542059.354414
ono_v3_calibrated,capacity,2,534174.845267,536478.665140,538343.754998
ono_v3_calibrated,capacity,3,569630.864230,573595.649916,576832.162448
ono_v3_calibrated,capacity,4,560981.968930,564758.167975,567809.116239
ono_v3_calibrated,capacity,5,504916.228229,508093.067774,511118.491293
ono_v3_calibrated,capacity,6,454781.169620,457297.270213,459386.908279
ono_v3_calibrated,capacity,7,410507.200467,412538.552314,414725.633635
ono_v3_calibrated,capacity,8,369314.813207,371294.443258,373438.096670
ono_v3_calibrated,capacity,9,331438.071873,333689.812395,335728.246444
ono_v3_calibrated,capacity,10,298530.711142,300338.347928,302360.811735
ono_v3_calibrated,capacity,11,268269.394351,269845.887961,272226.459201
ono_v3_calibrated,capacity,12,241331.931230,242833.714492,244528.904708
ono_v3_calibrated,capacity,13,217252.175685,218669.394959,220241.425397
ono_v3_calibrated,capacity,14,195456.602607,196808.347659,198267.307309
ono_v3_calibrated,capacity,15,175998.064720,177407.560869,178596.378299
ono_v3_calibrated,capacity,16,158444.294042,159739.282817,160920.441870
ono_v3_calibrated,capacity,17,142914.672528,144110.573057,145240.510187
ono_v3_calibrated,capacity,18,128553.155891,129762.112963,130919.099965
ono_v3_calibrated,capacity,19,115716.674442,116810.368604,118054.774241
ono_v3_calibrated,capacity,20,104000.156628,105043.904289,106224.266931
ono_v3_calibrated,capacity,21,93899.724676,94787.247961,95795.549945
ono_v3_calibrated,capacity,22,84697.201572,85468.054577,86328.428058
ono_v3_calibrated,capacity,23,76516.087760,77141.305429,77896.053222
ono_v3_calibrated,capacity,24,68995.982742,69527.299886,70429.840715
ono_v3_calibrated,capacity,25,62177.635479,62827.982698,63572.617570
ono_v3_calibrated,capacity,26,56009.544424,56563.442843,57266.950961
ono_v3_calibrated,capacity,27,50629.317418,51145.603179,51713.745117
ono_v3_calibrated,capacity,28,45760.310989,46260.381112,46676.389722
ono_v3_calibrated,capacity,29,41289.158678,41625.740573,42054.174600
ono_v3_calibrated,capacity,30,37166.492952,37604.066384,38079.134759
ono_v3_calibrated,capacity,31,33624.698422,34079.572865,34510.141101
ono_v3_calibrated,capacity,32,30351.790718,30808.124230,31268.568123
ono_v3_calibrated,capacity,33,27430.107606,27820.519761,28197.561888
ono_v3_calibrated,capacity,34,24795.543598,25055.887999,25493.914732
ono_v3_calibrated,capacity,35,22398.419326,22687.043193,22954.713271
ono_v3_calibrated,capacity,36,20280.133836,20526.191203,20724.382002
ono_v3_calibrated,capacity,37,18367.183974,18610.197660,18823.532463
ono_v3_calibrated,capacity,38,16756.836995,16950.032142,17216.174582
ono_v3_calibrated,capacity,39,15101.414770,15366.087312,15565.891567
ono_v3_calibrated,capacity,40,13777.857703,14004.739164,14186.499465
ono_v3_calibrated,capacity,41,12418.034796,12637.596367,12849.442445
ono_v3_calibrated,capacity,42,11293.785161,11561.371189,11772.240775
ono_v3_calibrated,capacity,43,10212.702317,10437.379323,10673.376255
ono_v3_calibrated,capacity,44,9376.798218,9600.818702,9872.730442
ono_v3_calibrated,capacity,45,8595.834411,8767.768183,9068.705821
ono_v3_calibrated,capacity,46,7834.380448,8025.447402,8240.016375
ono_v3_calibrated,capacity,47,7150.727258,7303.535991,7520.180065
ono_v3_calibrated,capacity,48,7614.808637,7833.825162,8001.310960
ono_v3_calibrated,capacity,49,7116.846227,7287.074893,7487.032975
ono_v3_calibrated,capacity,50,7610.503025,7803.456332,7981.628437
ono_v3_calibrated,capacity,51,8070.649782,8391.512742,8563.093646
ono_v3_calibrated,utilization,0,3.322124,3.333639,3.346251
ono_v3_calibrated,utilization,1,3.322124,3.333639,3.346251
ono_v3_calibrated,utilization,2,3.343634,3.355443,3.369956
ono_v3_calibrated,utilization,3,3.122821,3.140064,3.160281
ono_v3_calibrated,utilization,4,3.170218,3.187249,3.208913
ono_v3_calibrated,utilization,5,3.522041,3.542702,3.566935
ono_v3_calibrated,utilization,6,3.918345,3.936303,3.959382
ono_v3_calibrated,utilization,7,4.340679,4.365305,4.389964
ono_v3_calibrated,utilization,8,4.822188,4.851128,4.875823
ono_v3_calibrated,utilization,9,5.363355,5.394318,5.431163
ono_v3_calibrated,utilization,10,5.957148,5.993870,6.030171
ono_v3_calibrated,utilization,11,6.612189,6.671344,6.711633
ono_v3_calibrated,utilization,12,7.363721,7.413306,7.461110
ono_v3_calibrated,utilization,13,8.173897,8.233832,8.289769
ono_v3_calibrated,utilization,14,9.083371,9.149698,9.209518
ono_v3_calibrated,utilization,15,10.086940,10.146484,10.228560
ono_v3_calibrated,utilization,16,11.187558,11.268987,11.363153
ono_v3_calibrated,utilization,17,12.393451,12.495229,12.595447
ono_v3_calibrated,utilization,18,13.755883,13.875324,14.003025
ono_v3_calibrated,utilization,19,15.253535,15.411527,15.559995
ono_v3_calibrated,utilization,20,16.950686,17.138115,17.310104
ono_v3_calibrated,utilization,21,18.794545,19.006766,19.174012
ono_v3_calibrated,utilization,22,20.852564,21.061770,21.273133
ono_v3_calibrated,utilization,23,23.115996,23.338369,23.532869
ono_v3_calibrated,utilization,24,25.633258,25.906342,26.092737
ono_v3_calibrated,utilization,25,28.331420,28.653763,28.949484
ono_v3_calibrated,utilization,26,31.441400,31.834383,32.138857
ono_v3_calibrated,utilization,27,34.829696,35.194573,35.585075
ono_v3_calibrated,utilization,28,38.571451,38.914188,39.345522
ono_v3_calibrated,utilization,29,42.808202,43.243035,43.626031
ono_v3_calibrated,utilization,30,47.272835,47.870042,48.448712
ono_v3_calibrated,utilization,31,52.193510,52.865988,53.550840
ono_v3_calibrated,utilization,32,57.624447,58.455772,59.305143
ono_v3_calibrated,utilization,33,63.845922,64.745458,65.735300
ono_v3_calibrated,utilization,34,70.715762,71.869064,72.645928
ono_v3_calibrated,utilization,35,78.478567,79.405895,80.450229
ono_v3_calibrated,utilization,36,86.883495,87.764117,88.842515
ono_v3_calibrated,utilization,37,95.662226,96.790597,98.163845
ono_v3_calibrated,utilization,38,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,39,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,40,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,41,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,42,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,43,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,44,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,45,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,46,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,47,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,48,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,49,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,50,100.000000,100.000000,100.000000
ono_v3_calibrated,utilization,51,100.000000,100.000000,100.000000
ono_v3_calibrated,solvencyScore,0,0.005275,0.005276,0.005277
ono_v3_calibrated,solvencyScore,1,0.006021,0.006023,0.006025
ono_v3_calibrated,solvencyScore,2,0.009281,0.009281,0.009281
ono_v3_calibrated,solvencyScore,3,0.025232,0.025232,0.025233
ono_v3_calibrated,solvencyScore,4,0.068585,0.068586,0.068587
ono_v3_calibrated,solvencyScore,5,0.186393,0.186394,0.186396
ono_v3_calibrated,solvencyScore,6,0.506568,0.506571,0.506576
ono_v3_calibrated,solvencyScore,7,1.255431,1.255438,1.255449
ono_v3_calibrated,solvencyScore,8,0.461772,0.461775,0.461778
ono_v3_calibrated,solvencyScore,9,1.255045,1.255051,1.255059
ono_v3_calibrated,solvencyScore,10,0.461645,0.461647,0.461650
ono_v3_calibrated,solvencyScore,11,1.254732,1.254739,1.254744
ono_v3_calibrated,solvencyScore,12,0.461541,0.461544,0.461545
ono_v3_calibrated,solvencyScore,13,1.254479,1.254486,1.254489
ono_v3_calibrated,solvencyScore,14,0.461458,0.461460,0.461461
ono_v3_calibrated,solvencyScore,15,1.254275,1.254282,1.254282
ono_v3_calibrated,solvencyScore,16,0.461390,0.461392,0.461392
ono_v3_calibrated,solvencyScore,17,1.254110,1.254115,1.254115
ono_v3_calibrated,solvencyScore,18,0.461335,0.461337,0.461337
ono_v3_calibrated,solvencyScore,19,1.253976,1.253979,1.253979
ono_v3_calibrated,solvencyScore,20,0.461291,0.461292,0.461292
ono_v3_calibrated,solvencyScore,21,1.253868,1.253870,1.253870
ono_v3_calibrated,solvencyScore,22,0.461255,0.461256,0.461256
ono_v3_calibrated,solvencyScore,23,1.253780,1.253782,1.253782
ono_v3_calibrated,solvencyScore,24,0.461226,0.461227,0.461227
ono_v3_calibrated,solvencyScore,25,1.253709,1.253710,1.253710
ono_v3_calibrated,solvencyScore,26,0.461202,0.461203,0.461203
ono_v3_calibrated,solvencyScore,27,1.253651,1.253653,1.253653
ono_v3_calibrated,solvencyScore,28,0.461184,0.461184,0.461184
ono_v3_calibrated,solvencyScore,29,1.253604,1.253606,1.253606
ono_v3_calibrated,solvencyScore,30,0.461168,0.461168,0.461168
ono_v3_calibrated,solvencyScore,31,1.253567,1.253568,1.253568
ono_v3_calibrated,solvencyScore,32,0.461155,0.461156,0.461156
ono_v3_calibrated,solvencyScore,33,1.253536,1.253537,1.253537
ono_v3_calibrated,solvencyScore,34,0.461145,0.461146,0.461146
ono_v3_calibrated,solvencyScore,35,1.253510,1.253512,1.253512
ono_v3_calibrated,solvencyScore,36,0.461137,0.461137,0.461137
ono_v3_calibrated,solvencyScore,37,1.253490,1.253492,1.253492
ono_v3_calibrated,solvencyScore,38,0.448391,0.450371,0.453099
ono_v3_calibrated,solvencyScore,39,1.217694,1.222318,1.227490
ono_v3_calibrated,solvencyScore,40,0.474605,0.481234,0.487093
ono_v3_calibrated,solvencyScore,41,1.454444,1.479631,1.519001
ono_v3_calibrated,solvencyScore,42,0.647857,0.663691,0.688953
