profile_id,metric,week,p25,median,p75
filecoin_v1,providers,4,4217.500000,4228.000000,4228.000000
filecoin_v1,providers,5,4397.750000,4408.250000,4408.250000
filecoin_v1,providers,6,3958.500000,3969.000000,3969.000000
filecoin_v1,providers,7,3563.000000,3573.500000,3573.500000
filecoin_v1,providers,8,3207.750000,3216.500000,3216.500000
filecoin_v1,providers,9,2887.500000,2896.250000,2896.250000
filecoin_v1,capacity,0,624288.017017,632361.047400,632361.047400
filecoin_v1,capacity,1,624288.017017,632361.047400,632361.047400
filecoin_v1,capacity,2,624288.017017,632361.047400,632361.047400
filecoin_v1,capacity,3,718887.969406,724394.981599,724394.981599
filecoin_v1,capacity,4,758120.495128,764405.837460,764405.837460
filecoin_v1,capacity,5,794185.528623,797782.978058,797782.978058
filecoin_v1,capacity,6,716615.687841,716854.165625,716854.165625
filecoin_v1,capacity,7,643840.267814,645011.004003,645011.004003
filecoin_v1,capacity,8,580013.013760,581770.467364,581770.467364
filecoin_v1,capacity,9,521780.248416,524808.445603,524808.445603
filecoin_v1,utilization,0,3.320888,3.363832,3.363832
filecoin_v1,utilization,1,3.320888,3.363832,3.363832
filecoin_v1,utilization,2,3.320888,3.363832,3.363832
filecoin_v1,utilization,3,2.898971,2.921178,2.921178
filecoin_v1,utilization,4,2.747232,2.770008,2.770008
filecoin_v1,utilization,5,2.632295,2.644218,2.644218
filecoin_v1,utilization,6,2.929466,2.930441,2.930441
filecoin_v1,utilization,7,3.255758,3.261679,3.261679
filecoin_v1,utilization,8,3.609671,3.620608,3.620608
filecoin_v1,utilization,9,4.001460,4.024683,4.024683
filecoin_v1,solvencyScore,0,0.000139,0.000139,0.000139
filecoin_v1,solvencyScore,1,0.000159,0.000159,0.000159
filecoin_v1,solvencyScore,2,0.000245,0.000245,0.000245
filecoin_v1,solvencyScore,3,0.000665,0.000665,0.000665
filecoin_v1,solvencyScore,4,0.001808,0.001808,0.001808
filecoin_v1,solvencyScore,5,0.004915,0.004915,0.004915
filecoin_v1,solvencyScore,6,0.013356,0.013356,0.013356
filecoin_v1,solvencyScore,7,0.036295,0.036295,0.036295
filecoin_v1,solvencyScore,8,0.098634,0.098635,0.098635
filecoin_v1,solvencyScore,9,0.268056,0.268058,0.268058
filecoin_v1,profit_avg_provider,0,2566.396364,2567.461574,2567.461574
filecoin_v1,profit_avg_provider,1,847.376425,848.441635,848.441635
filecoin_v1,profit_avg_provider,2,214.984330,216.049540,216.049540
filecoin_v1,profit_avg_provider,3,-34.715390,-33.792768,-33.792768
filecoin_v1,profit_avg_provider,4,-109.456443,-107.865863,-107.865863
filecoin_v1,profit_avg_provider,5,-136.775385,-134.962098,-134.962098
filecoin_v1,profit_avg_provider,6,-145.588300,-143.246642,-143.246642
filecoin_v1,profit_avg_provider,7,-149.408765,-147.245968,-147.245968
filecoin_v1,profit_avg_provider,8,-151.186835,-148.370675,-148.370675
filecoin_v1,profit_avg_provider,9,-152.245575,-149.247880,-149.247880
filecoin_v1,incentive_ratio,0,0.500000,0.500000,0.500000
filecoin_v1,incentive_ratio,1,0.500000,0.500000,0.500000
filecoin_v1,incentive_ratio,2,0.500000,0.500000,0.500000
filecoin_v1,incentive_ratio,3,0.500000,0.500000,0.500000
filecoin_v1,incentive_ratio,4,17.129663,17.129663,17.129663
filecoin_v1,incentive_ratio,5,5.669530,5.669530,5.669530
filecoin_v1,incentive_ratio,6,1.453583,1.453583,1.453583
filecoin_v1,incentive_ratio,7,-0.213685,-0.213685,-0.213685
filecoin_v1,incentive_ratio,8,-0.725259,-0.724573,-0.724573
filecoin_v1,incentive_ratio,9,-0.903073,-0.902841,-0.902841
filecoin_v1,retention_absolute,0,1.000000,1.000000,1.000000
filecoin_v1,retention_absolute,1,1.000000,1.000000,1.000000
filecoin_v1,retention_absolute,2,1.000000,1.000000,1.000000
filecoin_v1,retention_absolute,3,1.147500,1.147500,1.147500
filecoin_v1,retention_absolute,4,1.205000,1.208000,1.208000
filecoin_v1,retention_absolute,5,1.256500,1.259500,1.259500
filecoin_v1,retention_absolute,6,1.131000,1.134000,1.134000
filecoin_v1,retention_absolute,7,1.018000,1.021000,1.021000
filecoin_v1,retention_absolute,8,0.916500,0.919000,0.919000
filecoin_v1,retention_absolute,9,0.825000,0.827500,0.827500
filecoin_v1,retention_rate,0,1.000000,1.000000,1.000000
filecoin_v1,retention_rate,1,1.000000,1.000000,1.000000
filecoin_v1,retention_rate,2,1.000000,1.000000,1.000000
filecoin_v1,retention_rate,3,0.997500,0.997500,0.997500
filecoin_v1,retention_rate,4,0.919390,0.922004,0.922004
filecoin_v1,retention_rate,5,0.900000,0.900248,0.900248
filecoin_v1,retention_rate,6,0.900119,0.900357,0.900357
filecoin_v1,retention_rate,7,0.900088,0.900353,0.900353
filecoin_v1,retention_rate,8,0.900098,0.900295,0.900295
filecoin_v1,retention_rate,9,0.900164,0.900435,0.900435
akash_v1,price,0,2.500000,2.500000,2.500000
akash_v1,price,1,0.919699,0.919699,0.919699
akash_v1,price,2,0.338338,0.338338,0.338338
akash_v1,price,3,0.124468,0.124468,0.124468
akash_v1,price,4,0.045789,0.045789,0.045789
akash_v1,price,5,0.016845,0.016845,0.016845
akash_v1,price,6,0.006197,0.006197,0.006197
akash_v1,price,7,0.002280,0.002280,0.002280
akash_v1,price,8,0.000839,0.000839,0.000839
akash_v1,price,9,0.000309,0.000309,0.000309
akash_v1,supply,0,230432262.690156,230432262.885894,230432262.885894
akash_v1,supply,1,230864483.793965,230864484.457999,230864484.457999
akash_v1,supply,2,231296603.139992,231296603.804027,231296603.804027
akash_v1,supply,3,231728063.054940,231728063.718975,231728063.718975
akash_v1,supply,4,232157833.361827,232157833.697792,232157833.697792
akash_v1,supply,5,232583084.217577,232583085.220209,232583085.220209
akash_v1,supply,6,232996137.322876,232996138.992175,232996138.992175
akash_v1,supply,7,233375955.285325,233375957.621290,233375957.621290
akash_v1,supply,8,233665360.656000,233665363.658633,233665363.658633
akash_v1,supply,9,233708935.314864,233708938.984162,233708938.984162
akash_v1,minted,0,432474.020720,432474.020720,432474.020720
akash_v1,minted,1,432474.020720,432474.020720,432474.020720
akash_v1,minted,2,432474.020720,432474.020720,432474.020720
akash_v1,minted,3,432424.020720,432424.020720,432424.020720
akash_v1,minted,4,432390.354054,432391.354054,432391.354054
akash_v1,minted,5,432374.687387,432375.354054,432375.354054
akash_v1,minted,6,432417.687387,432418.354054,432418.354054
akash_v1,minted,7,432456.354054,432457.020720,432457.020720
akash_v1,minted,8,432491.354054,432492.020720,432492.020720
akash_v1,minted,9,432522.687387,432523.354054,432523.354054
akash_v1,burned,0,211.134826,211.330564,211.330564
akash_v1,burned,1,252.448615,252.916911,252.916911
akash_v1,burned,2,354.674693,354.674693,354.674693
akash_v1,burned,3,964.105772,964.105772,964.105772
akash_v1,burned,4,2620.711202,2620.711202,2620.711202
akash_v1,burned,5,7123.831637,7123.831637,7123.831637
akash_v1,burned,6,19364.582088,19364.582088,19364.582088
akash_v1,burned,7,52638.391605,52638.391605,52638.391605
akash_v1,burned,8,143085.983378,143085.983378,143085.983378
akash_v1,burned,9,388948.028524,388948.028524,388948.028524
akash_v1,providers,0,1000.000000,1000.000000,1000.000000
akash_v1,providers,1,1000.000000,1000.000000,1000.000000
akash_v1,providers,2,1000.000000,1000.000000,1000.000000
akash_v1,providers,3,1150.000000,1150.000000,1150.000000
akash_v1,providers,4,1248.000000,1251.000000,1251.000000
akash_v1,providers,5,1296.000000,1298.000000,1298.000000
akash_v1,providers,6,1167.000000,1169.000000,1169.000000
akash_v1,providers,7,1051.000000,1053.000000,1053.000000
akash_v1,providers,8,946.000000,948.000000,948.000000
akash_v1,providers,9,852.000000,854.000000,854.000000
akash_v1,capacity,0,178784.227573,180613.089259,180613.089259
akash_v1,capacity,1,178784.227573,180613.089259,180613.089259
akash_v1,capacity,2,178784.227573,180613.089259,180613.089259
akash_v1,capacity,3,205482.842330,208922.035243,208922.035243
akash_v1,capacity,4,223155.257904,227567.057113,227567.057113
akash_v1,capacity,5,231487.933507,236291.201470,236291.201470
akash_v1,capacity,6,209184.332046,213418.118289,213418.118289
akash_v1,capacity,7,187736.255777,192150.634566,192150.634566
akash_v1,capacity,8,168835.589121,172904.124188,172904.124188
akash_v1,capacity,9,152971.140213,155588.106935,155588.106935
akash_v1,utilization,0,6.644037,6.712001,6.712001
akash_v1,utilization,1,6.644037,6.712001,6.712001
akash_v1,utilization,2,6.644037,6.712001,6.712001
akash_v1,utilization,3,5.743769,5.839904,5.839904
akash_v1,utilization,4,5.273171,5.377422,5.377422
akash_v1,utilization,5,5.078479,5.183856,5.183856
akash_v1,utilization,6,5.622765,5.736567,5.736567
akash_v1,utilization,7,6.245100,6.391946,6.391946
akash_v1,utilization,8,6.940262,7.107506,7.107506
akash_v1,utilization,9,7.712672,7.844617,7.844617
akash_v1,solvencyScore,0,0.000488,0.000489,0.000489
akash_v1,solvencyScore,1,0.000584,0.000585,0.000585
akash_v1,solvencyScore,2,0.000820,0.000820,0.000820
akash_v1,solvencyScore,3,0.002230,0.002230,0.002230
akash_v1,solvencyScore,4,0.006061,0.006061,0.006061
akash_v1,solvencyScore,5,0.016476,0.016476,0.016476
akash_v1,solvencyScore,6,0.044782,0.044782,0.044782
akash_v1,solvencyScore,7,0.121719,0.121720,0.121720
akash_v1,solvencyScore,8,0.330841,0.330841,0.330841
akash_v1,solvencyScore,9,0.899253,0.899255,0.899255
akash_v1,profit_avg_provider,0,1039.956918,1040.661023,1040.661023
akash_v1,profit_avg_provider,1,356.517619,357.221723,357.221723
akash_v1,profit_avg_provider,2,105.094351,105.798456,105.798456
akash_v1,profit_avg_provider,3,5.581353,6.201299,6.201299
akash_v1,profit_avg_provider,4,-24.888549,-24.274261,-24.274261
akash_v1,profit_avg_provider,5,-34.948879,-34.141339,-34.141339
akash_v1,profit_avg_provider,6,-38.132658,-37.494023,-37.494023
akash_v1,profit_avg_provider,7,-39.435933,-39.062734,-39.062734
akash_v1,profit_avg_provider,8,-39.970741,-39.643045,-39.643045
akash_v1,profit_avg_provider,9,-40.097304,-39.497243,-39.497243
akash_v1,incentive_ratio,0,0.500000,0.500000,0.500000
akash_v1,incentive_ratio,1,0.500000,0.500000,0.500000
akash_v1,incentive_ratio,2,26.029626,26.029626,26.029626
akash_v1,incentive_ratio,3,8.943644,8.943644,8.943644
akash_v1,incentive_ratio,4,2.658062,2.658062,2.658062
akash_v1,incentive_ratio,5,0.170061,0.170061,0.170061
akash_v1,incentive_ratio,6,-0.604341,-0.603389,-0.603389
akash_v1,incentive_ratio,7,-0.859721,-0.859504,-0.859504
akash_v1,incentive_ratio,8,-0.942694,-0.942595,-0.942595
akash_v1,incentive_ratio,9,-0.976594,-0.976549,-0.976549
akash_v1,retention_absolute,0,1.000000,1.000000,1.000000
akash_v1,retention_absolute,1,1.000000,1.000000,1.000000
akash_v1,retention_absolute,2,1.000000,1.000000,1.000000
akash_v1,retention_absolute,3,1.150000,1.150000,1.150000
akash_v1,retention_absolute,4,1.248000,1.251000,1.251000
akash_v1,retention_absolute,5,1.296000,1.298000,1.298000
akash_v1,retention_absolute,6,1.167000,1.169000,1.169000
akash_v1,retention_absolute,7,1.051000,1.053000,1.053000
akash_v1,retention_absolute,8,0.946000,0.948000,0.948000
akash_v1,retention_absolute,9,0.852000,0.854000,0.854000
akash_v1,retention_rate,0,1.000000,1.000000,1.000000
akash_v1,retention_rate,1,1.000000,1.000000,1.000000
akash_v1,retention_rate,2,1.000000,1.000000,1.000000
akash_v1,retention_rate,3,1.000000,1.000000,1.000000
akash_v1,retention_rate,4,0.954783,0.957391,0.957391
akash_v1,retention_rate,5,0.900080,0.900641,0.900641
akash_v1,retention_rate,6,0.900463,0.900616,0.900616
akash_v1,retention_rate,7,0.900600,0.900770,0.900770
akash_v1,retention_rate,8,0.900095,0.900285,0.900285
akash_v1,retention_rate,9,0.900634,0.900844,0.900844
hivemapper_v1,price,0,0.150000,0.150000,0.150000
hivemapper_v1,price,1,0.055182,0.055182,0.055182
hivemapper_v1,price,2,0.020300,0.020300,0.020300
hivemapper_v1,price,3,0.007468,0.007468,0.007468
hivemapper_v1,price,4,0.002747,0.002747,0.002747
hivemapper_v1,price,5,0.001011,0.001011,0.001011
hivemapper_v1,price,6,0.002747,0.002747,0.002747
hivemapper_v1,price,7,0.001011,0.001011,0.001011
hivemapper_v1,price,8,0.002747,0.002747,0.002747
hivemapper_v1,price,9,0.001011,0.001011,0.001011
hivemapper_v1,supply,0,102678312.163881,102678435.843535,102678435.843535
hivemapper_v1,supply,1,105331039.100428,105331616.255669,105331616.255669
hivemapper_v1,supply,2,107870741.562920,107871184.407680,107871184.407680
hivemapper_v1,supply,3,109811055.790607,109812398.635367,109812398.635367
hivemapper_v1,supply,4,110104304.589016,110106427.433776,110106427.433776
hivemapper_v1,supply,5,105903012.952092,105905855.796852,105905855.796852
hivemapper_v1,supply,6,106212581.750501,106216024.595261,106216024.595261
hivemapper_v1,supply,7,102025990.113578,102029972.958337,102029972.958337
hivemapper_v1,supply,8,102348758.911987,102353221.756747,102353221.756747
hivemapper_v1,supply,9,98174047.275063,98178930.119823,98178930.119823
hivemapper_v1,minted,0,2880000.000000,2880000.000000,2880000.000000
hivemapper_v1,minted,1,2883360.000000,2883540.000000,2883540.000000
hivemapper_v1,minted,2,2893800.000000,2894820.000000,2894820.000000
hivemapper_v1,minted,3,2904420.000000,2905320.000000,2905320.000000
hivemapper_v1,minted,4,2913960.000000,2914740.000000,2914740.000000
hivemapper_v1,minted,5,2922540.000000,2923260.000000,2923260.000000
hivemapper_v1,minted,6,2930280.000000,2930880.000000,2930880.000000
hivemapper_v1,minted,7,2937240.000000,2937780.000000,2937780.000000
hivemapper_v1,minted,8,2943480.000000,2943960.000000,2943960.000000
hivemapper_v1,minted,9,2949120.000000,2949540.000000,2949540.000000
hivemapper_v1,burned,0,201564.156465,201687.836119,201687.836119
hivemapper_v1,burned,1,230359.587866,230633.063453,230633.063453
hivemapper_v1,burned,2,354674.692749,354674.692749,354674.692749
hivemapper_v1,burned,3,964105.772313,964105.772313,964105.772313
hivemapper_v1,burned,4,2620711.201591,2620711.201591,2620711.201591
hivemapper_v1,burned,5,7123831.636924,7123831.636924,7123831.636924
hivemapper_v1,burned,6,2620711.201591,2620711.201591,2620711.201591
hivemapper_v1,burned,7,7123831.636924,7123831.636924,7123831.636924
hivemapper_v1,burned,8,2620711.201591,2620711.201591,2620711.201591
hivemapper_v1,burned,9,7123831.636924,7123831.636924,7123831.636924
hivemapper_v1,providers,0,60000.000000,60000.000000,60000.000000
hivemapper_v1,providers,1,58230.000000,58320.000000,58320.000000
hivemapper_v1,providers,2,52590.000000,53100.000000,53100.000000
hivemapper_v1,providers,3,47340.000000,47790.000000,47790.000000
hivemapper_v1,providers,4,42630.000000,43020.000000,43020.000000
hivemapper_v1,providers,5,38370.000000,38730.000000,38730.000000
hivemapper_v1,providers,6,34560.000000,34860.000000,34860.000000
hivemapper_v1,providers,7,31110.000000,31380.000000,31380.000000
hivemapper_v1,providers,8,28020.000000,28260.000000,28260.000000
hivemapper_v1,providers,9,25230.000000,25440.000000,25440.000000
hivemapper_v1,capacity,0,10702080.291715,10840475.098282,10840475.098282
hivemapper_v1,capacity,1,10447069.436892,10570279.111075,10570279.111075
hivemapper_v1,capacity,2,9440308.795293,9664457.690201,9664457.690201
hivemapper_v1,capacity,3,8539256.223253,8719044.340300,8719044.340300
hivemapper_v1,capacity,4,7672553.857631,7845626.643141,7845626.643141
hivemapper_v1,capacity,5,6898256.280171,7047264.613520,7047264.613520
hivemapper_v1,capacity,6,6225359.202638,6365021.499451,6365021.499451
hivemapper_v1,capacity,7,5582907.546525,5735421.120260,5735421.120260
hivemapper_v1,capacity,8,5015927.092835,5145937.465894,5145937.465894
hivemapper_v1,capacity,9,4511856.044197,4619847.513876,4619847.513876
hivemapper_v1,utilization,0,3.320888,3.363832,3.363832
hivemapper_v1,utilization,1,3.405776,3.445942,3.445942
hivemapper_v1,utilization,2,3.724989,3.813435,3.813435
hivemapper_v1,utilization,3,4.128893,4.215824,4.215824
hivemapper_v1,utilization,4,4.588544,4.692049,4.692049
hivemapper_v1,utilization,5,5.108365,5.218710,5.218710
hivemapper_v1,utilization,6,5.655912,5.782799,5.782799
hivemapper_v1,utilization,7,6.276784,6.448253,6.448253
hivemapper_v1,utilization,8,6.995810,7.177138,7.177138
hivemapper_v1,utilization,9,7.792465,7.978978,7.978978
hivemapper_v1,solvencyScore,0,0.069988,0.070030,0.070030
hivemapper_v1,solvencyScore,1,0.079888,0.079988,0.079988
hivemapper_v1,solvencyScore,2,0.122520,0.122564,0.122564
hivemapper_v1,solvencyScore,3,0.331842,0.331944,0.331944
hivemapper_v1,solvencyScore,4,0.899123,0.899364,0.899364
hivemapper_v1,solvencyScore,5,2.436948,2.437548,2.437548
hivemapper_v1,solvencyScore,6,0.894172,0.894355,0.894355
hivemapper_v1,solvencyScore,7,2.424903,2.425349,2.425349
hivemapper_v1,solvencyScore,8,0.890199,0.890344,0.890344
hivemapper_v1,solvencyScore,9,2.415235,2.415579,2.415579
hivemapper_v1,profit_avg_provider,0,2.098229,2.133736,2.133736
hivemapper_v1,profit_avg_provider,1,-2.324321,-2.285214,-2.285214
hivemapper_v1,profit_avg_provider,2,-3.838658,-3.833966,-3.833966
hivemapper_v1,profit_avg_provider,3,-4.456433,-4.449451,-4.449451
hivemapper_v1,profit_avg_provider,4,-4.703616,-4.697534,-4.697534
hivemapper_v1,profit_avg_provider,5,-4.822862,-4.801117,-4.801117
hivemapper_v1,profit_avg_provider,6,-4.674667,-4.608188,-4.608188
hivemapper_v1,profit_avg_provider,7,-4.832220,-4.754333,-4.754333
hivemapper_v1,profit_avg_provider,8,-4.667159,-4.548087,-4.548087
hivemapper_v1,profit_avg_provider,9,-4.869518,-4.701593,-4.701593
hivemapper_v1,incentive_ratio,0,0.500000,0.500000,0.500000
hivemapper_v1,incentive_ratio,1,0.440000,0.440000,0.440000
hivemapper_v1,incentive_ratio,2,-0.454358,-0.453480,-0.453480
hivemapper_v1,incentive_ratio,3,-0.778738,-0.776514,-0.776514
hivemapper_v1,incentive_ratio,4,-0.909226,-0.908335,-0.908335
hivemapper_v1,incentive_ratio,5,-0.962782,-0.962431,-0.962431
hivemapper_v1,incentive_ratio,6,-0.984747,-0.984600,-0.984600
hivemapper_v1,incentive_ratio,7,-0.953812,-0.953402,-0.953402
hivemapper_v1,incentive_ratio,8,-0.981079,-0.980912,-0.980912
hivemapper_v1,incentive_ratio,9,-0.942769,-0.942269,-0.942269
hivemapper_v1,retention_absolute,0,1.000000,1.000000,1.000000
hivemapper_v1,retention_absolute,1,0.970500,0.972000,0.972000
hivemapper_v1,retention_absolute,2,0.876500,0.885000,0.885000
hivemapper_v1,retention_absolute,3,0.789000,0.796500,0.796500
hivemapper_v1,retention_absolute,4,0.710500,0.717000,0.717000
hivemapper_v1,retention_absolute,5,0.639500,0.645500,0.645500
hivemapper_v1,retention_absolute,6,0.576000,0.581000,0.581000
hivemapper_v1,retention_absolute,7,0.518500,0.523000,0.523000
hivemapper_v1,retention_absolute,8,0.467000,0.471000,0.471000
hivemapper_v1,retention_absolute,9,0.420500,0.424000,0.424000
hivemapper_v1,retention_rate,0,1.000000,1.000000,1.000000
hivemapper_v1,retention_rate,1,0.970500,0.972000,0.972000
hivemapper_v1,retention_rate,2,0.901749,0.911901,0.911901
hivemapper_v1,retention_rate,3,0.900000,0.900171,0.900171
hivemapper_v1,retention_rate,4,0.900188,0.900507,0.900507
hivemapper_v1,retention_rate,5,0.900070,0.900279,0.900279
hivemapper_v1,retention_rate,6,0.900077,0.900704,0.900704
hivemapper_v1,retention_rate,7,0.900172,0.900174,0.900174
hivemapper_v1,retention_rate,8,0.900574,0.900675,0.900675
hivemapper_v1,retention_rate,9,0.900212,0.900428,0.900428
dimo_v1,price,0,0.200000,0.200000,0.200000
dimo_v1,price,1,0.073576,0.073576,0.073576
dimo_v1,price,2,0.027067,0.027067,0.027067
dimo_v1,price,3,0.009957,0.009957,0.009957
dimo_v1,price,4,0.003663,0.003663,0.003663
dimo_v1,price,5,0.001348,0.001348,0.001348
dimo_v1,price,6,0.000496,0.000496,0.000496
dimo_v1,price,7,0.001348,0.001348,0.001348
dimo_v1,price,8,0.000496,0.000496,0.000496
dimo_v1,price,9,0.001348,0.001348,0.001348
dimo_v1,supply,0,71435607.842035,71435631.998217,71435631.998217
dimo_v1,supply,1,72865615.073181,72865694.393658,72865694.393658
dimo_v1,supply,2,74271542.669780,74271621.990257,74271621.990257
dimo_v1,supply,3,75560115.758652,75560345.079129,75560345.079129
dimo_v1,supply,4,76527445.599618,76527799.920095,76527799.920095
dimo_v1,supply,5,76617334.730558,76617801.551035,76617801.551035
dimo_v1,supply,6,74318314.789090,74318894.109567,74318894.109567
dimo_v1,supply,7,74411753.920030,74412433.240507,74412433.240507
dimo_v1,supply,8,72115933.978562,72116700.799039,72116700.799039
dimo_v1,supply,9,72212248.109502,72213089.929979,72213089.929979
dimo_v1,minted,0,1474999.997527,1474999.997527,1474999.997527
dimo_v1,minted,1,1474999.997527,1474999.997527,1474999.997527
dimo_v1,minted,2,1475199.997527,1475199.997527,1475199.997527
dimo_v1,minted,3,1476874.997527,1477024.997527,1477024.997527
dimo_v1,minted,4,1479187.497527,1479312.497527,1479312.497527
dimo_v1,minted,5,1481262.497527,1481374.997527,1481374.997527
dimo_v1,minted,6,1483124.997527,1483237.497527,1483237.497527
dimo_v1,minted,7,1484812.497527,1484912.497527,1484912.497527
dimo_v1,minted,8,1486324.997527,1486412.497527,1486412.497527
dimo_v1,minted,9,1487687.497527,1487762.497527,1487762.497527
dimo_v1,burned,0,39367.999310,39392.155492,39392.155492
dimo_v1,burned,1,44937.602086,44992.766380,44992.766380
dimo_v1,burned,2,69272.400927,69272.400927,69272.400927
dimo_v1,burned,3,188301.908655,188301.908655,188301.908655
dimo_v1,burned,4,511857.656561,511857.656561,511857.656561
dimo_v1,burned,5,1391373.366587,1391373.366587,1391373.366587
dimo_v1,burned,6,3782144.938994,3782144.938994,3782144.938994
dimo_v1,burned,7,1391373.366587,1391373.366587,1391373.366587
dimo_v1,burned,8,3782144.938994,3782144.938994,3782144.938994
dimo_v1,burned,9,1391373.366587,1391373.366587,1391373.366587
dimo_v1,providers,0,25000.000000,25000.000000,25000.000000
dimo_v1,providers,1,25000.000000,25000.000000,25000.000000
dimo_v1,providers,2,24800.000000,24800.000000,24800.000000
dimo_v1,providers,3,22975.000000,23125.000000,23125.000000
dimo_v1,providers,4,20687.500000,20812.500000,20812.500000
dimo_v1,providers,5,18625.000000,18737.500000,18737.500000
dimo_v1,providers,6,16762.500000,16875.000000,16875.000000
dimo_v1,providers,7,15087.500000,15187.500000,15187.500000
dimo_v1,providers,8,13587.500000,13675.000000,13675.000000
dimo_v1,providers,9,12237.500000,12312.500000,12312.500000
dimo_v1,capacity,0,4459200.121548,4516864.624284,4516864.624284
dimo_v1,capacity,1,4459200.121548,4516864.624284,4516864.624284
dimo_v1,capacity,2,4431679.927775,4486879.608862,4486879.608862
dimo_v1,capacity,3,4135283.803333,4159916.202163,4159916.202163
dimo_v1,capacity,4,3746455.313010,3770954.849631,3770954.849631
dimo_v1,capacity,5,3373781.534250,3392091.935588,3392091.935588
dimo_v1,capacity,6,3031276.544678,3051815.675560,3051815.675560
dimo_v1,capacity,7,2732527.054986,2751610.353352,2751610.353352
dimo_v1,capacity,8,2454739.941008,2481724.655097,2481724.655097
dimo_v1,capacity,9,2209349.808534,2232003.726095,2232003.726095
dimo_v1,utilization,0,3.320888,3.363832,3.363832
dimo_v1,utilization,1,3.320888,3.363832,3.363832
dimo_v1,utilization,2,3.343081,3.384721,3.384721
dimo_v1,utilization,3,3.605842,3.627321,3.627321
dimo_v1,utilization,4,3.977772,4.003785,4.003785
dimo_v1,utilization,5,4.422050,4.446050,4.446050
dimo_v1,utilization,6,4.915107,4.948410,4.948410
dimo_v1,utilization,7,5.451353,5.489424,5.489424
dimo_v1,utilization,8,6.044184,6.110627,6.110627
dimo_v1,utilization,9,6.720419,6.789328,6.789328
dimo_v1,solvencyScore,0,0.026690,0.026707,0.026707
dimo_v1,solvencyScore,1,0.030466,0.030504,0.030504
dimo_v1,solvencyScore,2,0.046958,0.046958,0.046958
dimo_v1,solvencyScore,3,0.127487,0.127500,0.127500
dimo_v1,solvencyScore,4,0.346010,0.346040,0.346040
dimo_v1,solvencyScore,5,0.939245,0.939316,0.939316
dimo_v1,solvencyScore,6,2.549925,2.550119,2.550119
dimo_v1,solvencyScore,7,0.937007,0.937070,0.937070
dimo_v1,solvencyScore,8,2.544479,2.544628,2.544628
dimo_v1,solvencyScore,9,0.935212,0.935259,0.935259
dimo_v1,profit_avg_provider,0,9.758913,9.773311,9.773311
dimo_v1,profit_avg_provider,1,2.299890,2.314289,2.314289
dimo_v1,profit_avg_provider,2,-0.422025,-0.407083,-0.407083
dimo_v1,profit_avg_provider,3,-1.370292,-1.342004,-1.342004
dimo_v1,profit_avg_provider,4,-1.729007,-1.684960,-1.684960
dimo_v1,profit_avg_provider,5,-1.885880,-1.832509,-1.832509
dimo_v1,profit_avg_provider,6,-1.947209,-1.891187,-1.891187
dimo_v1,profit_avg_provider,7,-1.862773,-1.797618,-1.797618
dimo_v1,profit_avg_provider,8,-1.945429,-1.887514,-1.887514
dimo_v1,profit_avg_provider,9,-1.851527,-1.778087,-1.778087
dimo_v1,incentive_ratio,0,0.500000,0.500000,0.500000
dimo_v1,incentive_ratio,1,0.500000,0.500000,0.500000
dimo_v1,incentive_ratio,2,4.900000,4.900000,4.900000
dimo_v1,incentive_ratio,3,1.170489,1.170489,1.170489
dimo_v1,incentive_ratio,4,-0.194973,-0.194973,-0.194973
dimo_v1,incentive_ratio,5,-0.682036,-0.679927,-0.679927
dimo_v1,incentive_ratio,6,-0.869827,-0.869029,-0.869029
dimo_v1,incentive_ratio,7,-0.946734,-0.946408,-0.946408
dimo_v1,incentive_ratio,8,-0.978215,-0.978067,-0.978067
dimo_v1,incentive_ratio,9,-0.934126,-0.933685,-0.933685
dimo_v1,retention_absolute,0,1.000000,1.000000,1.000000
dimo_v1,retention_absolute,1,1.000000,1.000000,1.000000
dimo_v1,retention_absolute,2,0.992000,0.992000,0.992000
dimo_v1,retention_absolute,3,0.919000,0.925000,0.925000
dimo_v1,retention_absolute,4,0.827500,0.832500,0.832500
dimo_v1,retention_absolute,5,0.745000,0.749500,0.749500
dimo_v1,retention_absolute,6,0.670500,0.675000,0.675000
dimo_v1,retention_absolute,7,0.603500,0.607500,0.607500
dimo_v1,retention_absolute,8,0.543500,0.547000,0.547000
dimo_v1,retention_absolute,9,0.489500,0.492500,0.492500
dimo_v1,retention_rate,0,1.000000,1.000000,1.000000
dimo_v1,retention_rate,1,1.000000,1.000000,1.000000
dimo_v1,retention_rate,2,0.992000,0.992000,0.992000
dimo_v1,retention_rate,3,0.926411,0.932460,0.932460
dimo_v1,retention_rate,4,0.900000,0.900435,0.900435
dimo_v1,retention_rate,5,0.900300,0.900302,0.900302
dimo_v1,retention_rate,6,0.900000,0.900600,0.900600
dimo_v1,retention_rate,7,0.900000,0.900075,0.900075
dimo_v1,retention_rate,8,0.900412,0.900580,0.900580
dimo_v1,retention_rate,9,0.900366,0.900644,0.900644
grass_v1,price,0,1.500000,1.500000,1.500000
grass_v1,price,1,0.551819,0.551819,0.551819
grass_v1,price,2,0.203003,0.203003,0.203003
grass_v1,price,3,0.074681,0.074681,0.074681
grass_v1,price,4,0.027473,0.027473,0.027473
grass_v1,price,5,0.014406,0.015160,0.015160
grass_v1,price,6,0.039159,0.041210,0.041210
grass_v1,price,7,0.014406,0.015160,0.015160
